,,,Has your country requested an extension of transitional periods under Article 66.1 of the TRIPS Agreement? ,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,0,,1,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,,1,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country submitted information for assistance per the Decision of the TRIPS Council on the extension of the transitional period under Art 66.1?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,1,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,1,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country requested and received assistance from developed country members to assist it to implement the TRIPs Agreement?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,0,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,,1,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country accepted the Protocol Amending the TRIPS Agreement submitted on 6 December 2005?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,1,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,1,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country imported pharmaceutical products under compulsory licence pursuant to the above mentioned Decision? ,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,1,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country granted new patents of pharmaceutical products?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,1,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country been involved in dispute settlement cases?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,1,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,0,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Did your country request the good offices of the Director General or the Chairman of the Dispute Settlement Understanding?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0,0,,1,,,,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,2,,,,,,,2,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country had a Trade Policy Review?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Did your country receive technical assistance from the WTO Secretariat in undertaking trade policy reviews?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,1,,,,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Are major exports  from your country to developed countries not covered by duty free, quota free treatment? ",,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,0,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,0,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Is your country excluded from any GSP scheme?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,0,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Are the preferences extended to your country Contractual(Yes) or Autonomous(No)?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,0,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Does your country consider that lack of security of preferential access acts as a deterrent to export oriented investment?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,0,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Do rules of origin present a significant impediment to the full utilization of LDCs preferences?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,1,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Has your country received assistance, through bilateral or multilateral programmes for compliance with rules of origin and related requirements?",,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,0,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,1,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Are your country's main exports already MFN duty free in major markets, or subject to very low MFN duties (duties lower than 5%)?",,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,2,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Are there any major supply side constraints to your country's exports?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country benefited from the Integrated Framework (IF)?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country benefited from the Enhanced Integrated Framework (EIF) ,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,1,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Has your country benefited from Aid for Trade programmes aimed at increasing supply capacity?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,1,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Do LDC-specific Preference Schemes offered by developing countries provide significant duty-free access for your country's exports?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,1,,2,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,0,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Does your country enjoy additional benefits beyond lower or zero tariffs due to its LDC status under bilateral or regional FTA and customs unions? ,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0,1,,0,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,1,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Do you consider that being a party to the agreement(s) has provided additional benefits over those enjoyed from LDC status in the WTO?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,,0,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,1,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Do important export products from your country face higher tariffs than competitors due to FTAs and customs unions or other preferential schemes?,,,,0=[0xE41A1C][No] 1=[0x4DAF4A][Yes] 2=[0x377EB8][No Answer],,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,0,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,1,,,,,,,,,,,,,,,0,,,,,,,0,,,,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
